"5 Place du 8 Mai 1945 47120 Duras
"
"1 place des Templiers 47110 Le Temple-sur-Lot
"
"2bis Place du Marché 47200 Marmande
"
"1 Place du Centre Commercial 47480 Pont-du-Casse
"
"1938 Route de la Tour 47270 Saint-Jean-de-Thurac
"
"Soumensac Bourg 47120 Soumensac
"
"2bis Avenue de Lattre de Tassigny 47400 Tonneins
"
"4 Boulevard de la République 47300 Villeneuve-sur-Lot
"
"4 Boulevard de la République 47300 Villeneuve-sur-Lot
"
