"23 Rue de l'Équipée 02800 Beautor
"
"1 Rue des Caves 02800 Beautor
"
"2 Rue du Canal 02800 Beautor
"
"18 Avenue du Général de Gaulle 02400 Essômes-sur-Marne
"
"40 Rue du Château 02130 Fère-en-Tardenois
"
"1 Place de l'Eglise 02160 Guyencourt
"
"2 Route de l’Hippodrome 02000 Laon
"
"2 Rue au Dela de l’Eau 02500 Luzoir
"
"14 Place de l'Eglise 02500 Luzoir
"
"12ter Place d’Aix En Provence 02000 Mons-en-Laonnois
"
"8 Grand Rue 02290 Ressons-le-Long
"
