"10 Rue Angeline Baillon 80550 Le Crotoy
"
"19 Rue Roger Salengro 80350 Mers-les-Bains
"
"4 Avenue du General Leclerc 80230 Saint-Valery-sur-Somme
"
"19 Route de Conty 80480 Vers-sur-Selle
"
