"3 Place Stalingrad 81000 Albi
"
"1 Route de Massoullard 81470 Algans
"
"2 Place 8 Mai 45 81100 Burlats
"
"2 Rue de l'Hotel de Ville 81400 Carmaux
"
"140 Route de la Tarabelle 81170 Frausseilles
"
"120 Rue de la Tour des Rondes 81500 Lavaur
"
"108 Place du Souvenir 81430 Mouzieys-Teulet
"
"1 Place du Plo de la Rustan 81370 Saint-Sulpice-la-Pointe
"
"5 Place de La Tour 81340 Valence-d'Albigeois
"
"26 Avenue Elisée Gaches 81530 Viane
"
"1 Rue de la Mairie 81140 Vieux
"
