"fefa895a2fea0e5dd4b40e2ffd7c4a3788e688bd";"Rue Pierrard, Neuville-lès-This, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08090, France";"";"";"";"Charleville-Mézières";"Ardennes";"Grand Est";"08090";"France";"49.7415475";"4.5978084"
"486ef24769cb123c58f059ff6c858c8757b01986";"Place des Tilleuls, Pont-Maugis, Noyers-Pont-Maugis, Sedan, Ardennes, Grand Est, France métropolitaine, 08350, France";"";"Place des Tilleuls";"";"Sedan";"Ardennes";"Grand Est";"08350";"France";"49.6691317";"4.9548564"
"a80986b72f5a75b64fd098c8e311ddf7796eac65";"Rue de Mézières, Prix-lès-Mézières, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08000, France";"";"Rue de Mézières";"";"Charleville-Mézières";"Ardennes";"Grand Est";"08000";"France";"49.7549873";"4.6961563"
"e5dcf5b19f2574e6b8f63c68793dbcdb3718a73b";"Rue de la Marfée, Frénois, Sedan, Ardennes, Grand Est, France métropolitaine, 08200, France";"";"Rue de la Marfée";"Sedan";"Sedan";"Ardennes";"Grand Est";"08200";"France";"49.6857316";"4.9069287"
"d71fee15ca605b80c5147686d6936415c9f23e33";"Avenue Winston Churchill, Résidence Ardenne, Sedan, Ardennes, Grand Est, France métropolitaine, 08200, France";"";"Avenue Winston Churchill";"Sedan";"Sedan";"Ardennes";"Grand Est";"08200";"France";"49.7039185";"4.9476129"
"c89a786923ebb1e5fdb7e96b283e4974e1b482e0";"Rue de la Naux, Navaux, Thilay, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08800, France";"";"Rue de la Naux";"";"Charleville-Mézières";"Ardennes";"Grand Est";"08800";"France";"49.8727404";"4.8069414"
"ce57aa5ff594ce6f8ccc57634f25765ec8ab0065";"Grand'Rue Naux, Les Hoys, Naux, Thilay, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08800, France";"";"Grand'Rue Naux";"";"Charleville-Mézières";"Ardennes";"Grand Est";"08800";"France";"49.8880855";"4.806702"
"874001868fe17515484d4cb4e38503df909b9420";"Place Migeot, This, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08090, France";"";"Place Migeot";"";"Charleville-Mézières";"Ardennes";"Grand Est";"08090";"France";"49.7490554";"4.608999"
"8ce8171c1146ed1ba6e4042f0b951e3c995e9399";"Rue Pierre Curie, Villers-Semeuse, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08000, France";"";"Rue Pierre Curie";"";"Charleville-Mézières";"Ardennes";"Grand Est";"08000";"France";"49.7485633";"4.7536969"
"c6ac1c9aa5640fe760bad11c3b101d69841f6a6d";"Rue Charles Prévost, Villers-Semeuse, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08000, France";"";"Rue Charles Prévost";"";"Charleville-Mézières";"Ardennes";"Grand Est";"08000";"France";"49.744366";"4.7395463"
"26c1203917dd4f1871149ecb1359aec27be60e28";"Rue Jules Guesde, Villers-Semeuse, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08000, France";"";"Rue Jules Guesde";"";"Charleville-Mézières";"Ardennes";"Grand Est";"08000";"France";"49.7409618";"4.7465785"
"2aaf350bff0670fa21637cf0b126c53138947830";"Rue Ferdinand Buisson, Villers-Semeuse, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08000, France";"";"Rue Ferdinand Buisson";"";"Charleville-Mézières";"Ardennes";"Grand Est";"08000";"France";"49.7425852";"4.7467093"
"26c1203917dd4f1871149ecb1359aec27be60e28";"Rue Jules Guesde, Villers-Semeuse, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08000, France";"";"Rue Jules Guesde";"";"Charleville-Mézières";"Ardennes";"Grand Est";"08000";"France";"49.7409618";"4.7465785"
"a0e7492a7146b59e362238e9a44c7a4b74569f67";"Rue Alphonse Panier, Vivier-au-Court, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08440, France";"";"Rue Alphonse Panier";"";"Charleville-Mézières";"Ardennes";"Grand Est";"08440";"France";"49.7338427";"4.830171"
"9e91a7f7689a3fc190f1116ced02b813d51a2f75";"Place Aimé Deponthieu, Vrigne-aux-Bois, Vrigne aux Bois, Sedan, Ardennes, Grand Est, France métropolitaine, 08330, France";"";"Place Aimé Deponthieu";"";"Sedan";"Ardennes";"Grand Est";"08330";"France";"49.7365191";"4.8516273"
