"c7d01ea2a0bc8ba4b435e37f2815687c960043bd";"1;3, Rue de Thorigny, Quartier des Archives, Paris 3e Arrondissement, Paris, Île-de-France, France métropolitaine, 75003, France";"1;3";"Rue de Thorigny";"";"";"";"Île-de-France";"75003";"France";"48.8593508";"2.3621786"
"1c77ce016b78f1bbbe05a5addcb8980cf89c157a";"41, Rue Notre-Dame-des-Champs, Quartier Notre-Dame-des-Champs, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France";"41";"Rue Notre-Dame-des-Champs";"";"";"";"Île-de-France";"75006";"France";"48.8448309";"2.3293576"
"08283378992a7f5c36df6f9436dc97296c951060";"Rue Bobillot, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France";"";"Rue Bobillot";"";"";"";"Île-de-France";"75013";"France";"48.8310705";"2.3551739"
"459b88c5dbdb59b1f843bb003d00cf42dc365a70";"Mairie de Paris Centre, 2, Rue Eugène Spuller, Quartier des Enfants-Rouges, Paris 3e Arrondissement, Paris, Île-de-France, France métropolitaine, 75003, France";"2";"Rue Eugène Spuller";"";"";"";"Île-de-France";"75003";"France";"48.86387315";"2.361785853857205"
"e0e41e989eb0d162c913e06bfe84a006678e7b15";"Avenue César Caire, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France";"";"Avenue César Caire";"";"";"";"Île-de-France";"75008";"France";"48.8761869";"2.3194496"
"0dff22953f46a90af94a9914ee1838f328dd33ac";"Coretta, 151 bis, Rue Cardinet, Quartier des Épinettes, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France";"151 bis";"Rue Cardinet";"";"";"";"Île-de-France";"75017";"France";"48.8904904";"2.3170591"
"2481f6f291d96ebb5a7fb954e30cb8b54d7840c4";"33, Rue des Maronites, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France";"33";"Rue des Maronites";"";"";"";"Île-de-France";"75020";"France";"48.8687028";"2.3846747"
"cab41a4545b096b21baee2375f6698c09082574c";"21, Rue du Chemin Vert, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France";"21";"Rue du Chemin Vert";"";"";"";"Île-de-France";"75011";"France";"48.85833";"2.372221"
"699a74bcdbfcde09f6239231cdd19f2ad75e61ca";"4, Place Violet, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France";"4";"Place Violet";"";"";"";"Île-de-France";"75015";"France";"48.8446099";"2.2899719"
"96b961c3955024ad34484ff16b93eb9ab0021f54";"2, Rue des Anglais, Quartier de la Sorbonne, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France";"2";"Rue des Anglais";"";"";"";"Île-de-France";"75005";"France";"48.8509889";"2.3479216"
