"34 Rue Ernest Rouxel 22650 Beaussais-sur-Mer
"
"2 Boulevard Legris 22680 Binic-Étables-sur-Mer
"
"Allée Edgar Tupët-Thomé (Binic) 22680 Binic-Étables-sur-Mer
"
"12 Rue de la Mairie 22290 Goudelin
"
"34 Rue de l'Eglise 22200 Grâces
"
"472 Lieu Dit le Bourg 22870 Île-de-Bréhat
"
"12 Rue de la Poste 22600 La Motte
"
"1 Rue de Pouamon 22450 La Roche-Jaudy
"
"4 Chemin de Keriliz Uhellan 22300 Lannion
"
"2 Rue de l'Eglise 22300 Lannion
"
"70 Chemin du Moulin à Vent 22300 Lannion
"
"8 Impasse Martin Dubois de Kerphilippe 22600 Loudéac
"
"3 Rue de l’Eglise 22220 Minihy-Tréguier
"
"13 Le Bourg 22220 Minihy-Tréguier
"
"2 Place de l'Eglise 22700 Perros-Guirec
"
"23 Boulevard de Thalassa 22700 Perros-Guirec
"
"3 Place François Gicquel 22940 Plaintel
"
"10 Place de la Liberté 22290 Pléhédel
"
"6 Place des Tilleuls 22720 Plésidy
"
"14 Rue de Toull Broc H 22620 Ploubazlanec
"
"14 Lieu Dit le Palus 22580 Plouha
"
"32 Rue de Kergillouard 22970 Ploumagoar
"
"18 Rue de l’Eglise 22200 Pommerit-le-Vicomte
"
"2 Place de la Mairie 22300 Rospez
"
"5 Rue du Châtelet 22750 Saint-Jacut-de-la-Mer
"
"3 Place de l'Eglise 22320 Saint-Martin-des-Prés
"
"7 Rue de l'Église 22700 Saint-Quay-Perros
"
"7 Place de l'Eglise 22460 Saint-Thélo
"
"Port de Trozoul 22560 Trébeurden
"
"43 Rue Ernest Renan 22220 Tréguier
"
"11 Place d'Aiguilles 22660 Trélévern
"
