"6 Chemin du Val de Jouanne 53210 Argentré
"
"19 Place de l'Eglise 53240 La Baconnière
"
"3 Rue des 3 Sources 53120 Levaré
"
"7 Place de l’Eglise 53410 Saint-Ouën-des-Toits
"
