"1 Rue du Clos des Aiges 21121 Ahuy
"
"12 Rue de la Mairie 21560 Arc-sur-Tille
"
"1 Rue de l’Eglise 21910 Barges
"
"11 Place Jules Marey 21200 Beaune
"
"13 Place de l’Hôtel de Ville 21360 Bligny-sur-Ouche
"
"
"
"14 Place de la Croix de Bolat 21390 Braux
"
"14 Rue du 27e Regiment d’Infanterie 21000 Dijon
"
"33 Boulevard des Martyrs de la Resistan 21000 Dijon
"
"3 Rue du Havre 21000 Dijon
"
"Avenue du 1er Consul 21000 Dijon
"
"3 Rue Guy de Maupassant 21000 Dijon
"
"14 Rue Guy de Maupassant 21000 Dijon
"
"5 Rue de l'Est 21000 Dijon
"
"1 Rue de la Croix du Moulin a Vent 21230 Foissy
"
"1 Rue de Bellecroix 21160 Perrigny-lès-Dijon
"
"5 Place de la Poste 21410 Sainte-Marie-sur-Ouche
"
"26 Rue du Pre de Bain 21410 Sainte-Marie-sur-Ouche
"
"2 Rue du Moulin 21580 Salives
"
"12 Rue du Bas 21690 Salmaise
"
"1 Place de l’Eglise 21360 Veuvey-sur-Ouche
"
"2 Rue des Angles 21350 Villeberny
"
"1 Rue de l'Eglise 21700 Villebichot
"
