"4 Rue du Four 52310 Bologne
"
"4 Rue du Général de Gaulle 52130 Brousseval
"
"8 Route du Lac 52290 Éclaron-Braucourt-Sainte-Livière
"
"28 Grande Rue Charmoy 52500 Fayl-Billot
"
"2 Rue Martin de Beurnouville 52120 Laferté-sur-Aube
"
